LMSTAR,LAMBDAR_RE
10.47356335437838,0.6497051983717157
11.117044158280157,0.07042931735642159
11.047949024575624,0.342421843270963
10.968237003270662,0.7335390139467519
10.90020600738939,0.502871890220071
11.03247018282434,0.06006540857138895
10.963568115176384,0.1387061069144189
9.446262644730936,0.33343978478476716
10.583549067412392,0.16559796083160927
10.348910382293646,0.6791137435492757
9.981800822162457,0.4079674982657719
10.251684338528806,0.24257996963337614
8.956440553556742,0.25192120281133873
10.87935395717813,0.4590536607750185
10.913481916947777,0.5715788043373733
9.995869969324863,0.3210416344550049
11.135102633890959,0.497619952153117
11.075051182590713,0.07226870817256924
10.94322286374395,0.7862245869370764
10.420916858306208,0.07748726535300125
10.458506571547655,0.5337866882499315
10.522528121014844,0.4174411081155513
9.66241687410634,0.6347861688689591
10.248636762124612,0.3791504402844764
10.292948976670608,0.5479440052258825
10.40411828780218,0.5524866690880191
10.39668272842209,0.49265150504625954
11.051527317261879,0.07091359394268607
11.050619551188069,0.1846139134139899
11.120219940640872,0.48780215041211294
10.401854412844346,0.2976607252167509
10.469467233962106,0.5719187843325689
10.907579854524414,0.4525927271229933
10.382969825306846,0.6579823192858619
11.070463334946696,0.0800030838763274
11.132808176920017,0.4747240269893814
10.320620379963906,0.4815798262031996
10.521272320423892,0.7695743105984073
11.007223158764194,0.24809617344127147
9.729825252102177,0.5652766511997301
11.004236963140391,0.3055509272245366
10.307952027451433,0.5662828947773698
10.971007300506633,0.5002695872272865
10.575043504010097,0.6509551059567074
10.06688760436589,0.5001342547370153
9.455742333651878,0.6246206097798204
10.442324916564473,0.7527584463418826
11.338985194800994,0.30209854892144944
11.162046229026316,0.1696288150397434
11.124341053819172,0.28855822788563673
10.36238042822104,0.6063378288691731
11.441107340620013,0.30060541435009713
9.785388267693948,0.6057815181008168
10.799499701861627,0.6196537923613125
10.81642182725085,0.5593030335385084
10.733564451838825,0.4149552310489198
10.459692276284812,0.7418270380491455
11.302443308400317,0.11816848511582946
10.950726656937123,0.5077130742466769
10.527634939428246,0.7244857150211138
11.281828733616274,0.08347580400254125
10.421733950061407,0.620206076764064
10.794185666276451,0.6183823925534481
10.65116494917374,0.6521970779090027
10.437182152742452,0.2711782193799211
10.19370517440504,0.45372594783399073
10.519909104410745,0.5859255608769267
10.420639917760447,0.7785826979908193
11.098517917358002,0.5233297449853349
10.456979869442671,0.7778351045988896
9.634757564101786,0.5655821487106012
10.425982399271733,0.7204735420137561
10.964028316281931,0.4858302612764196
11.301335225043633,0.10155374286191414
9.585117625219995,0.6024657667763815
10.466240020413762,0.4772928881477004
9.817168065443513,0.6415956279510745
11.327435051331726,0.07075488469328099
10.359104592794003,0.5715253122354619
10.568588164452105,0.2430548643501461
10.37948469491099,0.599653953527065
9.747416080273064,0.6854253104327701
11.067245380765574,0.06200974754119441
9.161194415162866,0.5719016742830338
11.002722789550706,0.31129552826174295
10.294525516511214,0.5988682826139078
10.166527710779155,0.4392926348309597
10.076661213297506,0.6219981362585605
10.457071479912662,0.6431385427296801
9.604985857817855,0.37002092992884017
9.499463685026459,0.502401956778638
11.104005564692343,0.4243209580292123
10.267715722962205,0.5531130226336987
10.57781851402078,0.45016099374238683
10.919782709861924,0.6700635329699449
11.013741163632183,0.26327336859806316
10.34036108928743,0.6123123837925598
11.055932342779732,0.22606832825734466
11.139817598315362,0.09535971693318221
10.001375365784428,0.5243398475560372
10.619798780020561,0.7048407026565556
10.446766101730168,0.6359186174230465
10.251963321547906,0.38374270269893995
9.047134468391125,0.1898174952270082
10.017562233705693,0.5776024235358436
10.556383540059974,0.7107966682111361
10.571657841874309,0.28772920335771013
11.293184865086317,0.13583744566281472
10.283100814155901,0.612363025129544
10.412956834022683,0.28650946274099415
10.888782270055001,0.08681130634513588
10.035883074772768,0.7131579361418632
10.985975553244032,0.491587555761327
10.600062056508374,0.7004444007229136
11.074268835786434,0.07536834017756257
10.125160118369626,0.5738336978885576
10.54425919277816,0.7187705045686399
9.504483624731236,0.7576166152149141
10.439897518776903,0.49725427819642
11.283784945203744,0.5298530086726221
10.192253560673318,0.5710755111502315
10.892181688033034,0.35493071065426574
10.29434145596908,0.5976573723924232
10.385916295544419,0.47734755393308703
10.472745223996796,0.6365319597732074
10.740298179564466,0.44679116557452164
10.072212173079835,0.6193850022159423
10.444499652681898,0.4353107080826123
10.16521350951607,0.6597696989289447
10.304878686538466,0.4003591892796039
11.052234034554873,0.6649557291610865
10.358341763194776,0.7016481945231053
9.888076283426011,0.5442398187795372
10.824574967915918,0.41064049964667976
9.618244170328136,0.5806551412788564
9.971015360263246,0.4929421632967421
10.42894996892948,0.6191174976222182
10.988861237212479,0.6430088993158082
10.925773349613932,0.13375334390453894
10.053324419090105,0.12027694012457775
9.856612775516753,0.5794495663690743
9.61257335992527,0.5438526879305782
9.295531623931945,0.2607866713001051
9.596662149856003,0.4433574917121217
10.359904217141938,0.5099683930194772
11.191435413820967,0.6213563992938786
10.883559174387706,0.3098716726971474
10.93001791098906,0.1468471097564281
10.937719214036331,0.542056882966927
10.202084124802527,0.3864622604944077
10.91701923049564,0.17557938561600017
11.21395974623464,0.06974821750532706
11.106611749331847,0.09603755510925649
10.082255453377869,0.11674061515056217
10.57069146986982,0.757905952890423
10.993227620019532,0.2248077982741136
10.312322280498611,0.43156206151378973
10.329913249051478,0.5320652817862236
9.757103057618227,0.6524235833158933
10.363440372316227,0.4486866837321318
10.496225504338897,0.6836893534055742
10.624798646721747,0.591882677474429
10.10493263500589,0.7354800251401913
10.844180884118442,0.36848275159937677
10.71631970844896,0.5410744413970057
10.170835299473138,0.5620535755873036
10.30469444035649,0.3264180594387305
10.483331424849544,0.7557412427726788
9.440450130963288,0.6364333514225874
10.08033901222974,0.6538419626712106
10.320005892586146,0.48819562857245685
10.223463974771384,0.20240714487973038
10.991624810158138,0.08962389921344589
9.820302988560522,0.6566026217121982
10.620909532061248,0.2466572624362033
9.922277361079022,0.4278793838967227
9.727562577556105,0.3801606474574346
11.067837464551248,0.31248120144404257
10.548025429690638,0.614131076242367
10.511841929278267,0.5351150831669195
11.069535622984104,0.23684105303169734
10.421230790400612,0.5773191967529291
10.201262669946614,0.14417153834734245
10.65144813477349,0.6465499123618139
10.209264216774137,0.6543087149463795
9.978695526392396,0.7372548758856662
9.000277008357394,0.5533247908516583
11.034067456241685,0.7154945293347669
10.657633200052961,0.1555664290805646
11.007781583754497,0.07099687885104168
10.90211066823384,0.5107315296241429
11.061047986810788,0.654115611128307
10.308142458710849,0.60755623381797
10.84675477936476,0.5405214850559051
10.488652647859624,0.3768384365133797
10.414082737189428,0.7820896602348427
10.637143670995108,0.39230228196813666
10.60612224841557,0.21966084266927619
10.070193135303246,0.5630038206640346
10.112140804717795,0.5916251872149602
11.066451988920775,0.4883463179695811
11.126592410302303,0.09798340772484188
11.062111668050463,0.14632465483032245
10.341016039007634,0.52136862536846
9.930302758818787,0.22888058837802847
10.831906049863228,0.22145790601118717
9.584198143592756,0.5530424967646561
9.622225551729242,0.10182980737551334
10.228193492709584,0.4298628115938458
10.123224741976427,0.49291348368139554
9.03144216965555,0.20147357794982654
9.747159443077681,0.6489247083329365
10.403204578622569,0.5862232182432153
10.150597629020478,0.8111707255313277
10.656246309831216,0.7736496231305596
10.927351831722355,0.0810514401594157
10.662418247113289,0.27486946615448643
10.936515874078639,0.11596216918451933
10.15127435230029,0.4029055035704401
11.202305229315359,0.10604870170296253
10.16521938901074,0.6032774532525139
9.65735532479665,0.3431930525201095
10.828663713458173,0.4517036965286393
9.205126611893137,0.3544551302199516
10.800814270572667,0.6048426181889727
9.154572800209847,0.4693844703328784
10.385232906589241,0.3753444833839617
10.098482181251054,0.4879337286771479
10.393234763189984,0.58509564396512
10.484611744603457,0.21116901212646647
10.132739066556402,0.6609117500224704
9.621279560503769,0.5381431437137033
10.273705685053603,0.3082250470294612
10.194991475523924,0.6486611993940723
10.214880456161223,0.6843401495942241
10.291383719097103,0.28646569895274027
9.651332483099749,0.5941608192790107
10.153243156936297,0.602261527384542
10.9122103858166,0.37437590123884096
10.173985300644896,0.7083842877117356
10.736743826173994,0.5719025808650953
10.548647941880933,0.43238545650343024
